,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
28,AQUDIB_clean,11.3608,1.07738513521843,10.54479,1.19943,0.549427,0.65899922661,1315.3,44.4444444444444,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.0,11.1111111111111,64.0,0.888888888888889,25.0,6.0,0.023414948,0.0005408987431594,0,0,"[11.3608, 10.54479, 1.07738513521843]","[11.3608, 10.54479, 1.07738513521843, 1.19943, 0.549427, 0.65899922661, 1315.3]","[11.3608, 10.54479, 1.07738513521843, 1.19943, 0.549427, 0.65899922661, 1315.3, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111]","[11.3608, 10.54479, 1.07738513521843, 1.19943, 0.549427, 0.65899922661, 1315.3, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111, 64.0, 0.888888888888889, 6.0, 25.0]","[1.19943, 0.549427, 0.65899922661, 1315.3]"
29,ASINAT_clean,9.7655,1.26253582819532,7.73483,0.727417,0.927666,0.674800018722,2562.17,52.6315789473684,33.9181286549708,7.01754385964912,4.67836257309941,0.0,0.0,0.0,1.75438596491228,123.0,0.683333333333333,3.33333333333333,8.0,0.0379509333,0.0010700689803721,1,0,"[9.7655, 7.73483, 1.26253582819532]","[9.7655, 7.73483, 1.26253582819532, 0.727417, 0.927666, 0.674800018722, 2562.17]","[9.7655, 7.73483, 1.26253582819532, 0.727417, 0.927666, 0.674800018722, 2562.17, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228]","[9.7655, 7.73483, 1.26253582819532, 0.727417, 0.927666, 0.674800018722, 2562.17, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228, 123.0, 0.683333333333333, 8.0, 3.33333333333333]","[0.727417, 0.927666, 0.674800018722, 2562.17]"
30,ASINEX_clean,12.53569,1.72415932088229,7.27061,0.659976,1.06277,0.70140269352,2801.34,52.6315789473684,33.9181286549708,7.01754385964912,4.67836257309941,0.0,0.0,0.0,1.75438596491228,977.0,0.678472222222222,3.33333333333333,8.0,0.0441792088,0.0009815690477136,1,0,"[12.53569, 7.27061, 1.72415932088229]","[12.53569, 7.27061, 1.72415932088229, 0.659976, 1.06277, 0.70140269352, 2801.34]","[12.53569, 7.27061, 1.72415932088229, 0.659976, 1.06277, 0.70140269352, 2801.34, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228]","[12.53569, 7.27061, 1.72415932088229, 0.659976, 1.06277, 0.70140269352, 2801.34, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228, 977.0, 0.678472222222222, 8.0, 3.33333333333333]","[0.659976, 1.06277, 0.70140269352, 2801.34]"
31,ASINIB_clean,12.40052,1.71601668341097,7.22634,0.666065,1.07047,0.71300260055,2773.85,52.6315789473684,33.9181286549708,7.01754385964912,4.67836257309941,0.0,0.0,0.0,1.75438596491228,977.0,0.678472222222222,3.33333333333333,8.0,0.0433148255,0.0009984912960196,1,0,"[12.40052, 7.22634, 1.71601668341097]","[12.40052, 7.22634, 1.71601668341097, 0.666065, 1.07047, 0.71300260055, 2773.85]","[12.40052, 7.22634, 1.71601668341097, 0.666065, 1.07047, 0.71300260055, 2773.85, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228]","[12.40052, 7.22634, 1.71601668341097, 0.666065, 1.07047, 0.71300260055, 2773.85, 52.6315789473684, 33.9181286549708, 7.01754385964912, 4.67836257309941, 0.0, 0.0, 0.0, 1.75438596491228, 977.0, 0.678472222222222, 8.0, 3.33333333333333]","[0.666065, 1.07047, 0.71300260055, 2773.85]"
32,ASOYOY_clean,9.52144,1.60881334166906,5.9183,0.828676,0.820103,0.679599673628,2557.99,46.8085106382979,34.0425531914894,4.25531914893617,12.7659574468085,0.0,0.0,0.0,2.12765957446809,225.0,0.639204545454545,4.54545454545455,4.0,0.0319585215,0.0009465081931308,0,0,"[9.52144, 5.9183, 1.60881334166906]","[9.52144, 5.9183, 1.60881334166906, 0.828676, 0.820103, 0.679599673628, 2557.99]","[9.52144, 5.9183, 1.60881334166906, 0.828676, 0.820103, 0.679599673628, 2557.99, 46.8085106382979, 34.0425531914894, 4.25531914893617, 12.7659574468085, 0.0, 0.0, 0.0, 2.12765957446809]","[9.52144, 5.9183, 1.60881334166906, 0.828676, 0.820103, 0.679599673628, 2557.99, 46.8085106382979, 34.0425531914894, 4.25531914893617, 12.7659574468085, 0.0, 0.0, 0.0, 2.12765957446809, 225.0, 0.639204545454545, 4.0, 4.54545454545455]","[0.828676, 0.820103, 0.679599673628, 2557.99]"
33,ATAYAX_clean,10.41989,1.78096467089408,5.8507,0.781859,0.91858,0.71820004022,3072.5,50.0,22.7272727272727,18.1818181818182,2.27272727272727,2.27272727272727,0.0,0.0,4.54545454545455,103.0,0.78030303030303,9.09090909090909,8.0,0.0397488031,0.0010850378019248,1,0,"[10.41989, 5.8507, 1.78096467089408]","[10.41989, 5.8507, 1.78096467089408, 0.781859, 0.91858, 0.71820004022, 3072.5]","[10.41989, 5.8507, 1.78096467089408, 0.781859, 0.91858, 0.71820004022, 3072.5, 50.0, 22.7272727272727, 18.1818181818182, 2.27272727272727, 2.27272727272727, 0.0, 0.0, 4.54545454545455]","[10.41989, 5.8507, 1.78096467089408, 0.781859, 0.91858, 0.71820004022, 3072.5, 50.0, 22.7272727272727, 18.1818181818182, 2.27272727272727, 2.27272727272727, 0.0, 0.0, 4.54545454545455, 103.0, 0.78030303030303, 8.0, 9.09090909090909]","[0.781859, 0.91858, 0.71820004022, 3072.5]"
34,ATAYEB_clean,10.54748,1.8329799731678,5.75428,0.825883,0.853389,0.704799467487,2845.11,48.8888888888889,22.2222222222222,17.7777777777778,2.22222222222222,4.44444444444444,0.0,0.0,4.44444444444444,103.0,0.78030303030303,9.09090909090909,8.0,0.0367266753,0.0010320650603044,1,0,"[10.54748, 5.75428, 1.8329799731678]","[10.54748, 5.75428, 1.8329799731678, 0.825883, 0.853389, 0.704799467487, 2845.11]","[10.54748, 5.75428, 1.8329799731678, 0.825883, 0.853389, 0.704799467487, 2845.11, 48.8888888888889, 22.2222222222222, 17.7777777777778, 2.22222222222222, 4.44444444444444, 0.0, 0.0, 4.44444444444444]","[10.54748, 5.75428, 1.8329799731678, 0.825883, 0.853389, 0.704799467487, 2845.11, 48.8888888888889, 22.2222222222222, 17.7777777777778, 2.22222222222222, 4.44444444444444, 0.0, 0.0, 4.44444444444444, 103.0, 0.78030303030303, 8.0, 9.09090909090909]","[0.825883, 0.853389, 0.704799467487, 2845.11]"
35,ATEYED_clean,7.47545,1.20187948165536,6.2198,0.467817,1.6592,0.7762019664,7061.42,43.0769230769231,43.0769230769231,0.0,12.3076923076923,0.0,0.0,0.0,1.53846153846154,57.0,0.508928571428571,3.57142857142857,0.0,0.0685658985,0.0018628481165273,1,1,"[7.47545, 6.2198, 1.20187948165536]","[7.47545, 6.2198, 1.20187948165536, 0.467817, 1.6592, 0.7762019664, 7061.42]","[7.47545, 6.2198, 1.20187948165536, 0.467817, 1.6592, 0.7762019664, 7061.42, 43.0769230769231, 43.0769230769231, 0.0, 12.3076923076923, 0.0, 0.0, 0.0, 1.53846153846154]","[7.47545, 6.2198, 1.20187948165536, 0.467817, 1.6592, 0.7762019664, 7061.42, 43.0769230769231, 43.0769230769231, 0.0, 12.3076923076923, 0.0, 0.0, 0.0, 1.53846153846154, 57.0, 0.508928571428571, 0.0, 3.57142857142857]","[0.467817, 1.6592, 0.7762019664, 7061.42]"
36,AVEQID_clean,7.54994,1.21235098401932,6.22752,0.801255,0.876126,0.70200033813,2819.83,51.1627906976744,23.2558139534884,18.6046511627907,2.32558139534884,0.0,0.0,0.0,4.65116279069767,69.0,0.784090909090909,9.09090909090909,8.0,0.0385930806,0.0014190138196468,1,1,"[7.54994, 6.22752, 1.21235098401932]","[7.54994, 6.22752, 1.21235098401932, 0.801255, 0.876126, 0.70200033813, 2819.83]","[7.54994, 6.22752, 1.21235098401932, 0.801255, 0.876126, 0.70200033813, 2819.83, 51.1627906976744, 23.2558139534884, 18.6046511627907, 2.32558139534884, 0.0, 0.0, 0.0, 4.65116279069767]","[7.54994, 6.22752, 1.21235098401932, 0.801255, 0.876126, 0.70200033813, 2819.83, 51.1627906976744, 23.2558139534884, 18.6046511627907, 2.32558139534884, 0.0, 0.0, 0.0, 4.65116279069767, 69.0, 0.784090909090909, 8.0, 9.09090909090909]","[0.801255, 0.876126, 0.70200033813, 2819.83]"
37,AVILEY_clean,25.42698,2.36125009750716,10.76844,0.654082,1.28761,0.84220252402,2452.57,49.8269896193772,24.9134948096886,13.840830449827,4.1522491349481,2.07612456747405,0.0,0.0,5.19031141868512,433.0,0.751736111111111,10.4166666666667,5.33333333333333,0.0518961068,0.002639627098272,1,1,"[25.42698, 10.76844, 2.36125009750716]","[25.42698, 10.76844, 2.36125009750716, 0.654082, 1.28761, 0.84220252402, 2452.57]","[25.42698, 10.76844, 2.36125009750716, 0.654082, 1.28761, 0.84220252402, 2452.57, 49.8269896193772, 24.9134948096886, 13.840830449827, 4.1522491349481, 2.07612456747405, 0.0, 0.0, 5.19031141868512]","[25.42698, 10.76844, 2.36125009750716, 0.654082, 1.28761, 0.84220252402, 2452.57, 49.8269896193772, 24.9134948096886, 13.840830449827, 4.1522491349481, 2.07612456747405, 0.0, 0.0, 5.19031141868512, 433.0, 0.751736111111111, 5.33333333333333, 10.4166666666667]","[0.654082, 1.28761, 0.84220252402, 2452.57]"
38,AVITUU_clean,11.69294,1.68662606703843,6.93274,0.710904,0.983817,0.699399440568,2507.52,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0385363511,0.0008801678145553,1,0,"[11.69294, 6.93274, 1.68662606703843]","[11.69294, 6.93274, 1.68662606703843, 0.710904, 0.983817, 0.699399440568, 2507.52]","[11.69294, 6.93274, 1.68662606703843, 0.710904, 0.983817, 0.699399440568, 2507.52, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[11.69294, 6.93274, 1.68662606703843, 0.710904, 0.983817, 0.699399440568, 2507.52, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.710904, 0.983817, 0.699399440568, 2507.52]"
39,AVIVAC_clean,11.84006,1.60040821016065,7.39815,0.73653,0.968053,0.71300007609,2337.87,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0373804975,0.0007344195701922,1,0,"[11.84006, 7.39815, 1.60040821016065]","[11.84006, 7.39815, 1.60040821016065, 0.73653, 0.968053, 0.71300007609, 2337.87]","[11.84006, 7.39815, 1.60040821016065, 0.73653, 0.968053, 0.71300007609, 2337.87, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[11.84006, 7.39815, 1.60040821016065, 0.73653, 0.968053, 0.71300007609, 2337.87, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.73653, 0.968053, 0.71300007609, 2337.87]"
40,AVIVEG_clean,11.84801,1.60870858067705,7.36492,0.733043,0.97675,0.71599975025,2351.79,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0376162726,0.0003801530077171,1,0,"[11.84801, 7.36492, 1.60870858067705]","[11.84801, 7.36492, 1.60870858067705, 0.733043, 0.97675, 0.71599975025, 2351.79]","[11.84801, 7.36492, 1.60870858067705, 0.733043, 0.97675, 0.71599975025, 2351.79, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[11.84801, 7.36492, 1.60870858067705, 0.733043, 0.97675, 0.71599975025, 2351.79, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.733043, 0.97675, 0.71599975025, 2351.79]"
41,AVIVIK_clean,11.79938,1.76028440529844,6.70311,0.734288,0.972643,0.714200083184,2323.19,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0379816458,0.0008040328360385,1,0,"[11.79938, 6.70311, 1.76028440529844]","[11.79938, 6.70311, 1.76028440529844, 0.734288, 0.972643, 0.714200083184, 2323.19]","[11.79938, 6.70311, 1.76028440529844, 0.734288, 0.972643, 0.714200083184, 2323.19, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[11.79938, 6.70311, 1.76028440529844, 0.734288, 0.972643, 0.714200083184, 2323.19, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.734288, 0.972643, 0.714200083184, 2323.19]"
42,AVIVOQ_clean,11.94166,1.67364529258092,7.13512,0.709142,1.01785,0.7218001847,2658.68,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0393354007,0.0010719827609441,1,0,"[11.94166, 7.13512, 1.67364529258092]","[11.94166, 7.13512, 1.67364529258092, 0.709142, 1.01785, 0.7218001847, 2658.68]","[11.94166, 7.13512, 1.67364529258092, 0.709142, 1.01785, 0.7218001847, 2658.68, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[11.94166, 7.13512, 1.67364529258092, 0.709142, 1.01785, 0.7218001847, 2658.68, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.709142, 1.01785, 0.7218001847, 2658.68]"
43,AVIVUW_clean,12.04076,1.74026582183347,6.91892,0.729779,0.981393,0.716200002147,2315.89,52.1739130434783,34.7826086956522,0.0,8.69565217391304,0.0,0.0,2.17391304347826,2.17391304347826,257.0,0.669270833333333,4.16666666666667,0.0,0.0375866055,0.0007668111083648,1,0,"[12.04076, 6.91892, 1.74026582183347]","[12.04076, 6.91892, 1.74026582183347, 0.729779, 0.981393, 0.716200002147, 2315.89]","[12.04076, 6.91892, 1.74026582183347, 0.729779, 0.981393, 0.716200002147, 2315.89, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826]","[12.04076, 6.91892, 1.74026582183347, 0.729779, 0.981393, 0.716200002147, 2315.89, 52.1739130434783, 34.7826086956522, 0.0, 8.69565217391304, 0.0, 0.0, 2.17391304347826, 2.17391304347826, 257.0, 0.669270833333333, 0.0, 4.16666666666667]","[0.729779, 0.981393, 0.716200002147, 2315.89]"
44,AWAWUR_clean,9.42427,2.20597309089547,4.27216,0.982453,0.617434,0.606599885602,1610.56,46.875,21.875,20.3125,6.25,0.0,0.0,0.0,4.6875,139.0,0.772222222222222,10.0,8.66666666666667,0.0251136589,0.0004581402698207,0,0,"[9.42427, 4.27216, 2.20597309089547]","[9.42427, 4.27216, 2.20597309089547, 0.982453, 0.617434, 0.606599885602, 1610.56]","[9.42427, 4.27216, 2.20597309089547, 0.982453, 0.617434, 0.606599885602, 1610.56, 46.875, 21.875, 20.3125, 6.25, 0.0, 0.0, 0.0, 4.6875]","[9.42427, 4.27216, 2.20597309089547, 0.982453, 0.617434, 0.606599885602, 1610.56, 46.875, 21.875, 20.3125, 6.25, 0.0, 0.0, 0.0, 4.6875, 139.0, 0.772222222222222, 8.66666666666667, 10.0]","[0.982453, 0.617434, 0.606599885602, 1610.56]"
45,AXINIF_clean,9.6188,1.11169797800598,8.65235,0.750661,0.891481,0.669200018941,2948.81,54.0,30.0,13.0,0.0,0.0,0.0,0.0,3.0,157.0,0.726851851851852,5.55555555555556,8.66666666666667,0.0371347412,0.0015241582730098,1,1,"[9.6188, 8.65235, 1.11169797800598]","[9.6188, 8.65235, 1.11169797800598, 0.750661, 0.891481, 0.669200018941, 2948.81]","[9.6188, 8.65235, 1.11169797800598, 0.750661, 0.891481, 0.669200018941, 2948.81, 54.0, 30.0, 13.0, 0.0, 0.0, 0.0, 0.0, 3.0]","[9.6188, 8.65235, 1.11169797800598, 0.750661, 0.891481, 0.669200018941, 2948.81, 54.0, 30.0, 13.0, 0.0, 0.0, 0.0, 0.0, 3.0, 157.0, 0.726851851851852, 8.66666666666667, 5.55555555555556]","[0.750661, 0.891481, 0.669200018941, 2948.81]"
46,AXUHAD_clean,9.91084,2.00494010976673,4.94321,0.792408,0.795297,0.630199705176,2023.49,43.0379746835443,43.0379746835443,7.59493670886076,2.53164556962025,0.0,0.0,2.53164556962025,1.26582278481013,137.0,0.503676470588235,2.94117647058824,12.0,0.0287214099,0.0004481991735717,0,0,"[9.91084, 4.94321, 2.00494010976673]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49, 43.0379746835443, 43.0379746835443, 7.59493670886076, 2.53164556962025, 0.0, 0.0, 2.53164556962025, 1.26582278481013]","[9.91084, 4.94321, 2.00494010976673, 0.792408, 0.795297, 0.630199705176, 2023.49, 43.0379746835443, 43.0379746835443, 7.59493670886076, 2.53164556962025, 0.0, 0.0, 2.53164556962025, 1.26582278481013, 137.0, 0.503676470588235, 12.0, 2.94117647058824]","[0.792408, 0.795297, 0.630199705176, 2023.49]"
47,AYOQEM_clean,12.16451,1.76978742781988,6.87343,0.774775,0.912006,0.70659944865,2997.35,47.6190476190476,28.5714285714286,19.047619047619,0.0,0.0,0.0,0.0,4.76190476190476,337.0,0.702083333333333,10.0,8.0,0.0379571866,0.0015670435698134,1,1,"[12.16451, 6.87343, 1.76978742781988]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35, 47.6190476190476, 28.5714285714286, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476]","[12.16451, 6.87343, 1.76978742781988, 0.774775, 0.912006, 0.70659944865, 2997.35, 47.6190476190476, 28.5714285714286, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476, 337.0, 0.702083333333333, 8.0, 10.0]","[0.774775, 0.912006, 0.70659944865, 2997.35]"
48,BAPDAA_clean,12.36039,1.0704629952792,11.54677,1.38142,0.498906,0.68919872652,1132.67,44.4444444444444,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.0,11.1111111111111,64.0,0.888888888888889,25.0,6.0,0.0215600028,0.0014344131766275,0,1,"[12.36039, 11.54677, 1.0704629952792]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111]","[12.36039, 11.54677, 1.0704629952792, 1.38142, 0.498906, 0.68919872652, 1132.67, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111, 64.0, 0.888888888888889, 6.0, 25.0]","[1.38142, 0.498906, 0.68919872652, 1132.67]"
49,BEDYEQ_clean,33.05863,1.04979658951221,31.49051,0.462445,1.79308,0.8292008806,3062.18,51.6129032258064,25.8064516129032,12.9032258064516,4.3010752688172,1.0752688172043,0.0,0.0,4.3010752688172,217.0,0.753472222222222,8.33333333333333,6.0,0.0742533034,0.0034054388783924,1,1,"[33.05863, 31.49051, 1.04979658951221]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18, 51.6129032258064, 25.8064516129032, 12.9032258064516, 4.3010752688172, 1.0752688172043, 0.0, 0.0, 4.3010752688172]","[33.05863, 31.49051, 1.04979658951221, 0.462445, 1.79308, 0.8292008806, 3062.18, 51.6129032258064, 25.8064516129032, 12.9032258064516, 4.3010752688172, 1.0752688172043, 0.0, 0.0, 4.3010752688172, 217.0, 0.753472222222222, 6.0, 8.33333333333333]","[0.462445, 1.79308, 0.8292008806, 3062.18]"
50,BEFGEA_manual,9.2615,1.37189521958619,6.75088,0.652591,1.10636,0.72200057876,3710.38,55.3846153846154,30.7692307692308,12.3076923076923,0.0,0.0,0.0,0.0,1.53846153846154,157.0,0.726851851851852,2.77777777777778,16.0,0.0471564218,0.0013468301478656,1,0,"[9.2615, 6.75088, 1.37189521958619]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38, 55.3846153846154, 30.7692307692308, 12.3076923076923, 0.0, 0.0, 0.0, 0.0, 1.53846153846154]","[9.2615, 6.75088, 1.37189521958619, 0.652591, 1.10636, 0.72200057876, 3710.38, 55.3846153846154, 30.7692307692308, 12.3076923076923, 0.0, 0.0, 0.0, 0.0, 1.53846153846154, 157.0, 0.726851851851852, 16.0, 2.77777777777778]","[0.652591, 1.10636, 0.72200057876, 3710.38]"
51,BELTOD_clean,5.92256,1.38417025413786,4.27878,1.03427,0.555753,0.57479865531,1459.74,50.0,27.3809523809524,16.6666666666667,0.0,0.0,0.0,2.38095238095238,3.57142857142857,245.0,0.729166666666667,7.14285714285714,9.33333333333333,0.0205679758,0.0005164442295378,0,0,"[5.92256, 4.27878, 1.38417025413786]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74, 50.0, 27.3809523809524, 16.6666666666667, 0.0, 0.0, 0.0, 2.38095238095238, 3.57142857142857]","[5.92256, 4.27878, 1.38417025413786, 1.03427, 0.555753, 0.57479865531, 1459.74, 50.0, 27.3809523809524, 16.6666666666667, 0.0, 0.0, 0.0, 2.38095238095238, 3.57142857142857, 245.0, 0.729166666666667, 9.33333333333333, 7.14285714285714]","[1.03427, 0.555753, 0.57479865531, 1459.74]"
52,BELTUJ_clean,5.64744,1.34562176844814,4.1969,1.08566,0.51416,0.5582029456,1283.49,49.4117647058824,28.2352941176471,16.4705882352941,0.0,0.0,0.0,2.35294117647059,3.52941176470588,241.0,0.717261904761905,7.14285714285714,9.33333333333333,0.0185158518,0.0005661187048235,0,0,"[5.64744, 4.1969, 1.34562176844814]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49, 49.4117647058824, 28.2352941176471, 16.4705882352941, 0.0, 0.0, 0.0, 2.35294117647059, 3.52941176470588]","[5.64744, 4.1969, 1.34562176844814, 1.08566, 0.51416, 0.5582029456, 1283.49, 49.4117647058824, 28.2352941176471, 16.4705882352941, 0.0, 0.0, 0.0, 2.35294117647059, 3.52941176470588, 241.0, 0.717261904761905, 9.33333333333333, 7.14285714285714]","[1.08566, 0.51416, 0.5582029456, 1283.49]"
53,BELVEV_charged,6.99036,1.41944025357735,4.92473,0.885864,0.717492,0.635600333088,2152.69,43.2432432432432,36.036036036036,14.4144144144144,1.8018018018018,0.0,0.0,1.8018018018018,2.7027027027027,57.0,0.59375,6.25,10.6666666666667,0.0255052861,0.0007770748041893,0,0,"[6.99036, 4.92473, 1.41944025357735]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69, 43.2432432432432, 36.036036036036, 14.4144144144144, 1.8018018018018, 0.0, 0.0, 1.8018018018018, 2.7027027027027]","[6.99036, 4.92473, 1.41944025357735, 0.885864, 0.717492, 0.635600333088, 2152.69, 43.2432432432432, 36.036036036036, 14.4144144144144, 1.8018018018018, 0.0, 0.0, 1.8018018018018, 2.7027027027027, 57.0, 0.59375, 10.6666666666667, 6.25]","[0.885864, 0.717492, 0.635600333088, 2152.69]"
